id,order_id,order_date,shipping_date,shipping_mode,customer_id,customer_name,customer_type,city,prefectures,country,region,product_id,category,subcategory,product_name,sales,quantity,discount_rate,profit,,
5860,JP-2023-109260,9/26/23,10/1/23,通常配送,TN-21040,村崎 彩乃,ホーム オフィス,刈谷市,愛知県,日本,中部地方,TEC-AC-10002637,テクノロジー,付属品,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),64796.4,3,0.2,-11339.37,,
5861,JP-2023-169957,9/26/23,9/30/23,通常配送,SN-20710,藤戸 恵美,ホーム オフィス,越谷市,埼玉県,日本,関東地方,TEC-AC-10003063,テクノロジー,付属品,Micro Innovations USB RF Wireless Keyboard with Mouse,15000,4,0,3150,,
5862,JP-2023-192314,9/26/23,10/1/23,セカンド クラス,JS-13215,黒澤 翔,企業,厚木市,神奈川県,日本,関東地方,OFF-PA-10004022,事務用品,紙,Hammermill Color Copier Paper (28Lb. and 96 Bright),1498.5,1,0,674.325,,
5863,JP-2023-110170,9/27/23,10/3/23,通常配送,HM-14860,永瀬 延,企業,宇部市,山口県,日本,中国地方,FUR-BO-10000780,家具,本棚,O'Sullivan Plantations 2-Door Library in Landvery Oak,143499.72,7,0.32,-33764.64,,
5864,JP-2023-123176,9/27/23,9/29/23,セカンド クラス,JG-15160,花畑 三郎,消費者,倉敷市,岡山県,日本,中国地方,OFF-AR-10004685,事務用品,画材,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",2083.5,3,0,687.555,,
5865,JP-2023-163202,9/27/23,10/2/23,通常配送,BM-11650,千木良 美咲,企業,三島市,静岡県,日本,中部地方,OFF-BI-10002764,事務用品,バインダー,Recycled Pressboard Report Cover with Reinforced Top Hinge,436.05,3,0.7,-305.235,,
5866,JP-2023-123176,9/27/23,9/29/23,セカンド クラス,JG-15160,花畑 三郎,消費者,倉敷市,岡山県,日本,中国地方,OFF-PA-10003971,事務用品,紙,Xerox 1965,2691,3,0,1318.59,,
5867,JP-2023-140249,9/27/23,10/3/23,通常配送,SW-20455,姉川 霞,消費者,堺市堺区,大阪府,日本,関西地方,TEC-PH-10002584,テクノロジー,電話機,Samsung Galaxy S4,150237.6,2,0.2,18779.7,,
5868,JP-2023-134656,9/28/23,10/1/23,ファースト クラス,MM-18280,稲木 静香,企業,さいたま市岩槻区,埼玉県,日本,関東地方,OFF-PA-10003039,事務用品,紙,Xerox 1960,14870.4,4,0.2,4647,,
5869,JP-2023-161781,9/29/23,9/30/23,ファースト クラス,CC-12100,棚村 恵介,ホーム オフィス,かほく市,石川県,日本,中部地方,OFF-AR-10000255,事務用品,画材,Newell 328,6132,7,0,1594.32,,
5870,JP-2023-108616,9/29/23,10/3/23,通常配送,JK-15730,見目 海斗,消費者,鳥取市,鳥取県,日本,中国地方,OFF-AR-10001149,事務用品,画材,"Sanford Colorific Colored Pencils, 12/Box",3888,9,0,1166.4,,
5871,JP-2023-106621,9/29/23,10/1/23,セカンド クラス,DM-12955,久下 勇,企業,津山市,岡山県,日本,中国地方,OFF-AR-10002375,事務用品,画材,Newell 351,1574.4,4,0.2,177.12,,
5872,JP-2023-108616,9/29/23,10/3/23,通常配送,JK-15730,見目 海斗,消費者,鳥取市,鳥取県,日本,中国地方,OFF-BI-10001989,事務用品,バインダー,Premium Transparent Presentation Covers by GBC,9441,3,0,4531.68,,
5873,JP-2023-138037,9/29/23,10/3/23,通常配送,AR-10540,櫛野 颯太,消費者,高槻市,大阪府,日本,関西地方,OFF-BI-10002982,事務用品,バインダー,Avery Self-Adhesive Photo Pockets for Polaroid Photos,4086,5,0.2,1430.1,,
5874,JP-2023-134362,9/29/23,10/2/23,ファースト クラス,LS-16945,餌取 直美,企業,宇佐市,大分県,日本,九州,OFF-LA-10004853,事務用品,ラベル,Avery 483,2390.4,4,0.2,776.88,,
5875,JP-2023-101497,9/29/23,10/1/23,セカンド クラス,PS-18760,楢原 美月,消費者,田川郡川崎町,福岡県,日本,九州,OFF-PA-10000176,事務用品,紙,Xerox 1887,2845.5,1,0,1365.84,,
5876,JP-2023-108616,9/29/23,10/3/23,通常配送,JK-15730,見目 海斗,消費者,鳥取市,鳥取県,日本,中国地方,TEC-AC-10000420,テクノロジー,付属品,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,31495.5,3,0,10708.47,,
5877,JP-2023-125794,9/29/23,10/3/23,通常配送,ML-17410,朝倉 大翔,消費者,田川郡川崎町,福岡県,日本,九州,TEC-AC-10003399,テクノロジー,付属品,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,5436,1,0,2283.12,,
5878,JP-2023-108056,9/29/23,10/3/23,通常配送,ES-14080,香西 寛,企業,出雲市,島根県,日本,中国地方,TEC-PH-10001817,テクノロジー,電話機,Wilson Electronics DB Pro Signal Booster,128880,3,0.2,11277,,
5879,JP-2023-106243,9/30/23,10/4/23,通常配送,GM-14680,折出 大翔,消費者,新宿区,東京都,日本,関東地方,FUR-BO-10003034,家具,本棚,"O'Sullivan Elevations Bookcase, Cherry Finish",78588,5,0.2,-3929.4,,
5880,JP-2023-108644,9/30/23,10/3/23,ファースト クラス,SJ-20215,高畠 武,消費者,さいたま市岩槻区,埼玉県,日本,関東地方,OFF-BI-10000343,事務用品,バインダー,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",294.6,2,0.8,-486.09,,
5881,JP-2023-157686,10/1/23,10/2/23,ファースト クラス,BD-11620,長谷田 拓海,消費者,高槻市,大阪府,日本,関西地方,FUR-CH-10001146,家具,椅子,"Global Value Mid-Back Manager's Chair, Gray",29227.2,4,0.2,1826.7,,
5882,JP-2023-155992,10/1/23,10/2/23,ファースト クラス,CC-12220,川波 結菜,消費者,横手市,秋田県,日本,東北地方,FUR-FU-10003724,家具,家具,Westinghouse Clip-On Gooseneck Lamps,6277.5,5,0,1632.15,,
5883,JP-2023-139157,10/1/23,10/5/23,通常配送,GM-14680,折出 大翔,消費者,新宿区,東京都,日本,関東地方,FUR-TA-10003238,家具,テーブル,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",49588.2,1,0.4,-17355.87,,
5884,JP-2023-116918,10/1/23,10/6/23,セカンド クラス,JK-15205,田牧 大翔,消費者,古賀市,福岡県,日本,九州,OFF-AR-10003631,事務用品,画材,Staples in misc. colors,4646.4,8,0.2,755.04,,
5885,JP-2023-116918,10/1/23,10/6/23,セカンド クラス,JK-15205,田牧 大翔,消費者,古賀市,福岡県,日本,九州,OFF-BI-10004140,事務用品,バインダー,Avery Non-Stick Binders,808.2,4,0.7,-673.5,,
5886,JP-2023-111794,10/1/23,10/1/23,即日配送,HG-15025,泉澤 小百合,消費者,田辺市,和歌山県,日本,関西地方,OFF-PA-10000474,事務用品,紙,Easy-staple paper,4252.8,1,0.2,1435.32,,
5887,JP-2023-111794,10/1/23,10/1/23,即日配送,HG-15025,泉澤 小百合,消費者,田辺市,和歌山県,日本,関西地方,TEC-AC-10003832,テクノロジー,付属品,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,11926.8,3,0.2,3130.785,,
5888,JP-2023-155992,10/1/23,10/2/23,ファースト クラス,CC-12220,川波 結菜,消費者,横手市,秋田県,日本,東北地方,TEC-PH-10000215,テクノロジー,電話機,Plantronics Cordless Phone Headset with In-line Volume - M214C,10485,2,0,2830.95,,
5889,JP-2023-134376,10/2/23,10/6/23,通常配送,TT-21265,周藤 義雄,企業,新宿区,東京都,日本,関東地方,OFF-AP-10004532,事務用品,アプライアンス,Kensington 6 Outlet Guardian Standard Surge Protector,9216,3,0,2488.32,,
5890,JP-2023-118689,10/2/23,10/9/23,通常配送,TC-20980,新宅 皐,企業,長岡市,新潟県,日本,中部地方,OFF-AR-10001958,事務用品,画材,Stanley Bostitch Contemporary Electric Pencil Sharpeners,5094,2,0,1426.32,,
5891,JP-2023-118969,10/2/23,10/3/23,ファースト クラス,LP-17095,平川 翼,消費者,上田市,長野県,日本,中部地方,OFF-BI-10002429,事務用品,バインダー,"Premier Elliptical Ring Binder, Black",8218.8,6,0.7,-6027.12,,
5892,JP-2023-118689,10/2/23,10/9/23,通常配送,TC-20980,新宅 皐,企業,長岡市,新潟県,日本,中部地方,OFF-BI-10003712,事務用品,バインダー,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",5155.5,7,0,2526.195,,
5893,JP-2023-118689,10/2/23,10/9/23,通常配送,TC-20980,新宅 皐,企業,長岡市,新潟県,日本,中部地方,OFF-BI-10004600,事務用品,バインダー,Ibico Ibimaster 300 Manual Binding System,110397,2,0,49678.65,,
5894,JP-2023-118689,10/2/23,10/9/23,通常配送,TC-20980,新宅 皐,企業,長岡市,新潟県,日本,中部地方,OFF-ST-10001558,事務用品,保管箱,Acco Perma 4000 Stacking Storage Drawers,4872,2,0,730.8,,
5895,JP-2023-118689,10/2/23,10/9/23,通常配送,TC-20980,新宅 皐,企業,長岡市,新潟県,日本,中部地方,TEC-CO-10004722,テクノロジー,コピー機,Canon imageCLASS 2200 Advanced Copier,2624992.5,5,0,1259996.4,,
5896,JP-2023-144939,10/3/23,10/8/23,通常配送,EB-13870,濱 真美,消費者,新宿区,東京都,日本,関東地方,FUR-CH-10003199,家具,椅子,Office Star - Contemporary Task Swivel Chair,89893.8,6,0.1,13983.48,,
5897,JP-2023-101672,10/3/23,10/7/23,通常配送,DB-12910,金尾 四郎,ホーム オフィス,伊勢原市,神奈川県,日本,関東地方,FUR-CH-10004063,家具,椅子,Global Deluxe High-Back Manager's Chair,137270.4,4,0.2,15442.92,,
5898,JP-2023-103919,10/3/23,10/7/23,通常配送,TP-21565,朝倉 実,企業,所沢市,埼玉県,日本,関東地方,FUR-FU-10001756,家具,家具,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",5712,5,0.6,-4426.8,,
5899,JP-2023-140634,10/3/23,10/6/23,セカンド クラス,HL-15040,川崎 一樹,消費者,福山市,広島県,日本,中国地方,OFF-EN-10001099,事務用品,封筒,Staple envelope,2347.2,2,0.2,762.84,,
5900,JP-2023-101672,10/3/23,10/7/23,通常配送,DB-12910,金尾 四郎,ホーム オフィス,伊勢原市,神奈川県,日本,関東地方,OFF-LA-10002271,事務用品,ラベル,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,924,2,0,443.52,,
5901,JP-2023-101672,10/3/23,10/7/23,通常配送,DB-12910,金尾 四郎,ホーム オフィス,伊勢原市,神奈川県,日本,関東地方,OFF-PA-10001878,事務用品,紙,Xerox 1891,14673,2,0,6896.31,,
5902,JP-2023-101672,10/3/23,10/7/23,通常配送,DB-12910,金尾 四郎,ホーム オフィス,伊勢原市,神奈川県,日本,関東地方,OFF-PA-10004610,事務用品,紙,Xerox 1900,1284,2,0,577.8,,
5903,JP-2023-145709,10/4/23,10/8/23,通常配送,AH-10690,橋口 優太,企業,小山市,栃木県,日本,関東地方,FUR-FU-10002885,家具,家具,Magna Visual Magnetic Picture Hangers,1735.2,3,0.2,390.42,,
5904,JP-2023-131296,10/4/23,10/9/23,通常配送,MS-17830,東條 麗華,消費者,青森市,青森県,日本,東北地方,FUR-TA-10002622,家具,テーブル,"Bush Andora Conference Table, Maple/Graphite Gray Finish",35905.8,2,0.3,-3590.58,,
5905,JP-2023-140158,10/4/23,10/8/23,通常配送,DR-12940,小野寺 拓海,ホーム オフィス,西宮市,兵庫県,日本,関西地方,OFF-BI-10000977,事務用品,バインダー,Ibico Plastic Spiral Binding Combs,4560,1,0,2097.6,,
5906,JP-2023-121601,10/4/23,10/4/23,即日配送,MO-17500,小坂 優香,消費者,浦添市,沖縄県,日本,九州,OFF-EN-10003862,事務用品,封筒,Laser & Ink Jet Business Envelopes,8962.8,7,0.2,2912.91,,
5907,JP-2023-140158,10/4/23,10/8/23,通常配送,DR-12940,小野寺 拓海,ホーム オフィス,西宮市,兵庫県,日本,関西地方,OFF-ST-10000136,事務用品,保管箱,Letter Size File,17865,3,0,5180.85,,
5908,JP-2023-140158,10/4/23,10/8/23,通常配送,DR-12940,小野寺 拓海,ホーム オフィス,西宮市,兵庫県,日本,関西地方,TEC-CO-10001449,テクノロジー,コピー機,Hewlett Packard LaserJet 3310 Copier,809986.5,9,0,388793.52,,
5909,JP-2023-145709,10/4/23,10/8/23,通常配送,AH-10690,橋口 優太,企業,小山市,栃木県,日本,関東地方,TEC-PH-10003095,テクノロジー,電話機,Samsung HM1900 Bluetooth Headset,7902,3,0.2,2963.25,,
5910,JP-2023-157490,10/6/23,10/7/23,ファースト クラス,LB-16795,阿久井 真一,ホーム オフィス,館山市,千葉県,日本,関東地方,OFF-BI-10002571,事務用品,バインダー,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2""",1796.4,4,0.7,-1377.24,,
5911,JP-2023-157490,10/6/23,10/7/23,ファースト クラス,LB-16795,阿久井 真一,ホーム オフィス,館山市,千葉県,日本,関東地方,OFF-BI-10002824,事務用品,バインダー,Recycled Easel Ring Binders,2685.6,4,0.7,-2238,,
5912,JP-2023-115952,10/6/23,10/6/23,即日配送,JH-15910,恒石 朋美,消費者,沖縄市,沖縄県,日本,九州,OFF-BI-10004654,事務用品,バインダー,Avery Binding System Hidden Tab Executive Style Index Sets,4327.5,5,0,2163.75,,
5913,JP-2023-157490,10/6/23,10/7/23,ファースト クラス,LB-16795,阿久井 真一,ホーム オフィス,館山市,千葉県,日本,関東地方,TEC-AC-10001553,テクノロジー,付属品,"Memorex 25GB 6X Branded Blu-Ray Recordable Disc, 15/Pack",10194,5,0.2,127.425,,
5914,JP-2023-157490,10/6/23,10/7/23,ファースト クラス,LB-16795,阿久井 真一,ホーム オフィス,館山市,千葉県,日本,関東地方,TEC-MA-10001695,テクノロジー,事務機器,Zebra GK420t Direct Thermal/Thermal Transfer Printer,105556.5,6,0.7,-140742,,
5915,JP-2023-162614,10/7/23,10/13/23,通常配送,TB-21250,笹本 修,消費者,田川郡川崎町,福岡県,日本,九州,OFF-BI-10004001,事務用品,バインダー,GBC Recycled VeloBinder Covers,4089.6,2,0.2,1329.12,,
5916,JP-2023-139808,10/7/23,10/11/23,通常配送,MC-18100,松江 四郎,消費者,出雲市,島根県,日本,中国地方,OFF-FA-10001883,事務用品,クリップ,"Alliance Super-Size Bands, Assorted Sizes",14004,12,0,140.04,,
5917,JP-2023-163216,10/7/23,10/10/23,ファースト クラス,AW-10930,浜 由月,ホーム オフィス,宇佐市,大分県,日本,九州,OFF-LA-10000134,事務用品,ラベル,Avery 511,739.2,2,0.2,258.72,,
5918,JP-2023-155033,10/7/23,10/12/23,通常配送,CC-12475,種岡 大地,消費者,田川郡川崎町,福岡県,日本,九州,OFF-PA-10000143,事務用品,紙,Astroparche Fine Business Paper,1584,2,0,760.32,,
5919,JP-2023-127649,10/7/23,10/9/23,ファースト クラス,DL-13495,相馬 真,企業,一関市,岩手県,日本,東北地方,TEC-MA-10001972,テクノロジー,事務機器,Okidata C331dn Printer,125640,3,0.2,9423.00000000001,,
5920,JP-2023-126844,10/8/23,10/14/23,通常配送,BW-11110,川野辺 大地,企業,福山市,広島県,日本,中国地方,FUR-FU-10004909,家具,家具,Contemporary Wood/Metal Frame,7756.8,8,0.6,-4848,,
5921,JP-2023-149685,10/8/23,10/15/23,通常配送,PM-19135,黒河 麗華,ホーム オフィス,浜松市中区,静岡県,日本,中部地方,OFF-LA-10004545,事務用品,ラベル,Avery 50,9021.6,6,0.2,3044.79,,
5922,JP-2023-162026,10/8/23,10/8/23,即日配送,JE-15745,溝上 健三,消費者,田川郡川崎町,福岡県,日本,九州,OFF-PA-10000167,事務用品,紙,Xerox 1925,9294,2,0,4182.3,,
5923,JP-2023-135636,10/8/23,10/13/23,通常配送,DB-13615,宮家 修,消費者,宇治市,京都府,日本,関西地方,OFF-ST-10000676,事務用品,保管箱,Fellowes Econo/Stor Drawers,58158,5,0.2,-10177.65,,
5924,JP-2023-114748,10/9/23,10/14/23,通常配送,MZ-17335,貞広 茂,ホーム オフィス,上田市,長野県,日本,中部地方,FUR-FU-10001488,家具,家具,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",25435.2,2,0.2,0,,
5925,JP-2023-128909,10/9/23,10/11/23,セカンド クラス,SP-20545,芹澤 千代子,企業,宇佐市,大分県,日本,九州,FUR-FU-10004071,家具,家具,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,49924.8,4,0.2,-3744.36,,
5926,JP-2023-114748,10/9/23,10/14/23,通常配送,MZ-17335,貞広 茂,ホーム オフィス,上田市,長野県,日本,中部地方,OFF-AR-10001315,事務用品,画材,Newell 310,211.2,1,0.2,23.76,,
5927,JP-2023-128909,10/9/23,10/11/23,セカンド クラス,SP-20545,芹澤 千代子,企業,宇佐市,大分県,日本,九州,OFF-PA-10001593,事務用品,紙,Xerox 1947,2870.4,4,0.2,897,,
5928,JP-2023-116974,10/9/23,10/15/23,通常配送,MP-17965,成松 葵,企業,橿原市,奈良県,日本,関西地方,TEC-PH-10004897,テクノロジー,電話機,Mediabridge Sport Armband iPhone 5s,3596.4,4,0.4,-2337.66,,
5929,JP-2023-157707,10/10/23,10/12/23,ファースト クラス,CC-12610,立山 雄大,企業,岡崎市,愛知県,日本,中部地方,FUR-BO-10001567,家具,本棚,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",13632.3,3,0.7,-28627.83,,
5930,JP-2023-157707,10/10/23,10/12/23,ファースト クラス,CC-12610,立山 雄大,企業,岡崎市,愛知県,日本,中部地方,FUR-CH-10004853,家具,椅子,"Global Manager's Adjustable Task Chair, Storm",18117.6,1,0.2,2038.23,,
5931,JP-2023-126627,10/10/23,10/12/23,ファースト クラス,WB-21850,稲垣 結衣,消費者,吉川市,埼玉県,日本,関東地方,FUR-FU-10004963,家具,家具,"Eldon 400 Class Desk Accessories, Black Carbon",2100,4,0.6,-945,,
5932,JP-2023-126627,10/10/23,10/12/23,ファースト クラス,WB-21850,稲垣 結衣,消費者,吉川市,埼玉県,日本,関東地方,OFF-BI-10001597,事務用品,バインダー,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",2458.8,2,0.8,-3934.08,,
5933,JP-2023-150357,10/10/23,10/14/23,通常配送,EB-13975,早崎 学,企業,春日市,福岡県,日本,九州,OFF-BI-10002557,事務用品,バインダー,Presstex Flexible Ring Binders,614.25,3,0.7,-409.5,,
5934,JP-2023-150357,10/10/23,10/14/23,通常配送,EB-13975,早崎 学,企業,春日市,福岡県,日本,九州,OFF-SU-10004498,事務用品,文房具,Martin-Yale Premier Letter Opener,3091.2,2,0.2,-656.88,,
5935,JP-2023-157707,10/10/23,10/12/23,ファースト クラス,CC-12610,立山 雄大,企業,岡崎市,愛知県,日本,中部地方,TEC-PH-10002583,テクノロジー,電話機,iOttie HLCRIO102 Car Mount,2398.8,1,0.2,-449.775,,
5936,JP-2023-126627,10/10/23,10/12/23,ファースト クラス,WB-21850,稲垣 結衣,消費者,栃木市,栃木県,日本,関東地方,FUR-FU-10004963,家具,家具,"Eldon 400 Class Desk Accessories, Black Carbon",2398.8,1,0.2,-449.775,,
5937,JP-2023-126627,10/10/23,10/12/23,ファースト クラス,WB-21850,稲垣 結衣,消費者,栃木市,栃木県,日本,関東地方,OFF-BI-10001597,事務用品,バインダー,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",18117.6,1,0.2,2038.23,,
5938,JP-2023-113390,10/11/23,10/15/23,通常配送,EP-13915,額賀 四郎,消費者,豊田市,愛知県,日本,中部地方,OFF-AR-10001446,事務用品,画材,Newell 309,4158,3,0.2,519.75,,
5939,JP-2023-113390,10/11/23,10/15/23,通常配送,EP-13915,額賀 四郎,消費者,豊田市,愛知県,日本,中部地方,OFF-AR-10003183,事務用品,画材,Avery Fluorescent Highlighter Four-Color Set,801.6,2,0.2,100.2,,
5940,JP-2023-100839,10/13/23,10/17/23,通常配送,NC-18625,国久 延,企業,小牧市,愛知県,日本,中部地方,FUR-FU-10001617,家具,家具,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",3744,3,0.2,655.2,,
5941,JP-2023-145583,10/13/23,10/19/23,通常配送,LC-16885,須佐 美羽,消費者,掛川市,静岡県,日本,中部地方,FUR-FU-10001706,家具,家具,Longer-Life Soft White Bulbs,6468,14,0,3104.64,,
5942,JP-2023-154018,10/13/23,10/19/23,通常配送,HA-14920,上東 義雄,消費者,大分市,大分県,日本,九州,FUR-FU-10003394,家具,家具,"Tenex ""The Solids"" Textured Chair Mats",20988,5,0.6,-22562.1,,
5943,JP-2023-101161,10/13/23,10/20/23,通常配送,BW-11110,川野辺 大地,企業,新宿区,東京都,日本,関東地方,FUR-FU-10003535,家具,家具,Howard Miller Distant Time Traveler Alarm Clock,12339,3,0,5058.99,,
5944,JP-2023-100839,10/13/23,10/17/23,通常配送,NC-18625,国久 延,企業,小牧市,愛知県,日本,中部地方,FUR-TA-10004575,家具,テーブル,Hon 5100 Series Wood Tables,109117.5,5,0.5,-69835.2,,
5945,JP-2023-145583,10/13/23,10/19/23,通常配送,LC-16885,須佐 美羽,消費者,掛川市,静岡県,日本,中部地方,OFF-AR-10001149,事務用品,画材,"Sanford Colorific Colored Pencils, 12/Box",1728,4,0,518.4,,
5946,JP-2023-101161,10/13/23,10/20/23,通常配送,BW-11110,川野辺 大地,企業,新宿区,東京都,日本,関東地方,OFF-AR-10001860,事務用品,画材,BIC Liqua Brite Liner,5205,5,0,1873.8,,
5947,JP-2023-154018,10/13/23,10/19/23,通常配送,HA-14920,上東 義雄,消費者,大分市,大分県,日本,九州,OFF-AR-10002067,事務用品,画材,Newell 334,2380.8,1,0.2,178.56,,
5948,JP-2023-154018,10/13/23,10/19/23,通常配送,HA-14920,上東 義雄,消費者,大分市,大分県,日本,九州,OFF-BI-10004140,事務用品,バインダー,Avery Non-Stick Binders,942.9,7,0.8,-1650.075,,
5949,JP-2023-145583,10/13/23,10/19/23,通常配送,LC-16885,須佐 美羽,消費者,掛川市,静岡県,日本,中部地方,OFF-BI-10004781,事務用品,バインダー,GBC Wire Binding Strips,11426.4,3,0.2,3999.24,,
5950,JP-2023-145583,10/13/23,10/19/23,通常配送,LC-16885,須佐 美羽,消費者,掛川市,静岡県,日本,中部地方,OFF-FA-10002988,事務用品,クリップ,Ideal Clamps,603,2,0,295.47,,
5951,JP-2023-101161,10/13/23,10/20/23,通常配送,BW-11110,川野辺 大地,企業,新宿区,東京都,日本,関東地方,OFF-LA-10000407,事務用品,ラベル,Avery White Multi-Purpose Labels,3735,5,0,1718.1,,
5952,JP-2023-154018,10/13/23,10/19/23,通常配送,HA-14920,上東 義雄,消費者,大分市,大分県,日本,九州,OFF-PA-10000551,事務用品,紙,Array Memo Cubes,1243.2,2,0.2,450.66,,
5953,JP-2023-101161,10/13/23,10/20/23,通常配送,BW-11110,川野辺 大地,企業,新宿区,東京都,日本,関東地方,OFF-PA-10001295,事務用品,紙,Computer Printout Paper with Letter-Trim Perforations,5691,2,0,2731.68,,
5954,JP-2023-145583,10/13/23,10/19/23,通常配送,LC-16885,須佐 美羽,消費者,掛川市,静岡県,日本,中部地方,OFF-PA-10001736,事務用品,紙,Xerox 1880,5316,1,0,2498.52,,
5955,JP-2023-145583,10/13/23,10/19/23,通常配送,LC-16885,須佐 美羽,消費者,掛川市,静岡県,日本,中部地方,OFF-PA-10001804,事務用品,紙,Xerox 195,3006,3,0,1442.88,,
5956,JP-2023-101161,10/13/23,10/20/23,通常配送,BW-11110,川野辺 大地,企業,新宿区,東京都,日本,関東地方,OFF-ST-10003123,事務用品,保管箱,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,14980.5,3,0,3595.32,,
5957,JP-2023-145583,10/13/23,10/19/23,通常配送,LC-16885,須佐 美羽,消費者,掛川市,静岡県,日本,中部地方,OFF-SU-10001218,事務用品,文房具,Fiskars Softgrip Scissors,9882,6,0,2766.96,,
5958,JP-2023-154018,10/13/23,10/19/23,通常配送,HA-14920,上東 義雄,消費者,大分市,大分県,日本,九州,TEC-AC-10002402,テクノロジー,付属品,Razer Kraken PRO Over Ear PC and Music Headset,28796.4,3,0.2,3599.55,,
5959,JP-2023-156503,10/14/23,10/20/23,通常配送,NC-18415,竹石 哲也,消費者,美馬郡つるぎ町,徳島県,日本,四国,FUR-CH-10003606,家具,椅子,SAFCO Folding Chair Trolley,15388.8,1,0.2,1538.88,,
5960,JP-2023-156503,10/14/23,10/20/23,通常配送,NC-18415,竹石 哲也,消費者,美馬郡つるぎ町,徳島県,日本,四国,OFF-EN-10001335,事務用品,封筒,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",5251.2,4,0.2,1969.2,,
5961,JP-2023-113607,10/14/23,10/18/23,通常配送,PW-19030,藤沢 駿,企業,新宿区,東京都,日本,関東地方,OFF-PA-10001970,事務用品,紙,Xerox 1908,16794,2,0,8229.06,,
5962,JP-2023-156503,10/14/23,10/20/23,通常配送,NC-18415,竹石 哲也,消費者,美馬郡つるぎ町,徳島県,日本,四国,OFF-PA-10002319,事務用品,紙,Xerox 1944,13953.6,3,0.2,5058.18,,
5963,JP-2023-156503,10/14/23,10/20/23,通常配送,NC-18415,竹石 哲也,消費者,美馬郡つるぎ町,徳島県,日本,四国,OFF-PA-10002377,事務用品,紙,Xerox 1916,5872.8,1,0.2,2202.3,,
5964,JP-2023-156503,10/14/23,10/20/23,通常配送,NC-18415,竹石 哲也,消費者,美馬郡つるぎ町,徳島県,日本,四国,OFF-SU-10000946,事務用品,文房具,Staple remover,1915.2,2,0.2,215.46,,
5965,JP-2023-108098,10/14/23,10/18/23,通常配送,CP-12340,吉牟田 彩乃,企業,堺市堺区,大阪府,日本,関西地方,TEC-AC-10000865,テクノロジー,付属品,WD My Passport Ultra 500GB Portable External Hard Drive,26550,3,0,4513.5,,
5966,JP-2023-156503,10/14/23,10/20/23,通常配送,NC-18415,竹石 哲也,消費者,美馬郡つるぎ町,徳島県,日本,四国,TEC-AC-10002473,テクノロジー,付属品,Maxell 4.7GB DVD-R,3405.6,1,0.2,893.97,,
5967,JP-2023-125220,10/14/23,10/19/23,通常配送,BE-11410,今本 丈夫,消費者,富士見市,埼玉県,日本,関東地方,TEC-AC-10003033,テクノロジー,付属品,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,247462.5,5,0,81662.625,,
5968,JP-2023-113607,10/14/23,10/18/23,通常配送,PW-19030,藤沢 駿,企業,新宿区,東京都,日本,関東地方,TEC-PH-10004094,テクノロジー,電話機,Motorola L703CM,163789.5,7,0,40947.375,,
5969,JP-2023-142097,10/15/23,10/20/23,通常配送,QJ-19255,最上 大翔,企業,松原市,大阪府,日本,関西地方,OFF-AP-10000696,事務用品,アプライアンス,Holmes Odor Grabber,6489,3,0,2141.37,,
5970,JP-2023-124352,10/15/23,10/21/23,通常配送,CD-12790,水上 瞳,ホーム オフィス,富士市,静岡県,日本,中部地方,OFF-AP-10002651,事務用品,アプライアンス,Hoover Upright Vacuum With Dirt Cup,130288.5,3,0,37783.665,,
5971,JP-2023-124352,10/15/23,10/21/23,通常配送,CD-12790,水上 瞳,ホーム オフィス,富士市,静岡県,日本,中部地方,OFF-BI-10000977,事務用品,バインダー,Ibico Plastic Spiral Binding Combs,18240,4,0,8390.4,,
5972,JP-2023-125738,10/15/23,10/21/23,通常配送,PB-18805,川満 緑,ホーム オフィス,鶴岡市,山形県,日本,東北地方,OFF-BI-10001628,事務用品,バインダー,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",6258,5,0.2,1955.625,,
5973,JP-2023-142097,10/15/23,10/20/23,通常配送,QJ-19255,最上 大翔,企業,松原市,大阪府,日本,関西地方,OFF-BI-10002082,事務用品,バインダー,GBC Twin Loop Wire Binding Elements,34944,7,0,17472,,
